,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,66.974945,50.918587,78.751236,71.65498,70.63712,49.95157,73.68785,55.71866,32.353294
std,2.2102563,1.9516732,1.5092564,1.8846387,1.2841984,1.3778939,1.1661164,1.4653685,1.5254323
