,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,52.69346,43.28052,55.143574,47.00534,50.81259,37.494537,52.710278,39.22634,26.259506
std,2.627941,2.7251503,1.8588661,2.6409993,1.8820078,2.2038443,1.5986646,1.8321607,0.73777497
