,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,67.12273,50.54264,67.98989,48.806374,66.50813,46.38142,66.62537,46.88718,28.619465
std,5.6013627,5.634395,3.1288333,2.3114283,4.9624457,5.741772,4.2664666,4.9222293,3.050559
