,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,60.242767,40.44833,64.37319,41.630196,60.560905,42.63306,60.820538,34.560852,44.63868
std,1.7645226,1.8429652,1.4711738,1.6664215,2.3430738,2.0675037,1.3640585,1.1108732,0.3813322
