,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,58.483856,41.47607,67.28459,61.033092,61.671894,45.81536,62.707275,44.25276,30.864304
std,1.5135279,2.0082054,1.3957983,1.8469261,1.1780698,1.2658077,1.3582367,1.7150588,1.7266892
