,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,67.90384,44.93615,75.99887,67.62655,69.99339,50.817284,68.67351,49.6484,29.604177
std,2.7844527,2.769983,0.94456834,1.2952383,1.6897542,1.6470933,2.0151734,2.335865,1.9151131
