,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,52.64437,38.210506,58.7382,39.65644,56.086224,36.11707,53.198223,35.03723,33.885406
std,2.5917811,3.1575449,2.5353868,2.3962421,2.8918025,2.6032672,2.3625863,2.1960008,0.926124
