,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,52.967583,41.1855,55.13325,39.912346,51.215515,40.393063,53.45376,41.957,25.659983
std,2.004629,1.4883043,1.1233081,0.57624215,2.0141246,1.9201822,2.042357,1.3556453,2.6623983
