,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,53.577282,43.24128,56.188454,44.40351,54.451244,38.7488,52.970478,36.704338,30.441797
std,2.4448276,2.5865333,1.3328767,2.0567336,1.8873773,2.0960536,1.752197,1.8002625,0.7849249
