,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,63.11601,44.34419,67.28203,59.573303,64.301094,45.32622,64.23666,50.182884,24.844353
std,1.6536684,1.9773629,2.0060458,2.4781091,1.3611109,1.679052,1.5508958,2.2575724,1.953487
