,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,63.759388,43.62612,76.43787,55.001545,68.74041,45.092827,64.9165,43.2659,36.298626
std,3.123586,3.3838592,2.4353752,2.176009,1.4070789,1.7702149,1.3817619,2.5401182,2.017363
