,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,64.92656,45.676537,77.01632,63.27265,68.71906,49.06829,65.65291,46.598824,31.567745
std,2.9797835,3.4530094,2.2128422,1.9808643,1.9375712,2.8705394,1.4908719,2.6507106,3.6426377
