,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,46.198696,38.314125,49.888073,44.02944,45.496895,38.752617,47.266926,36.728474,19.15876
std,1.9179125,2.1218305,2.5271835,2.9277198,2.389374,2.666283,2.9488616,4.045134,0.96555424
