,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,61.194862,40.89823,63.98762,44.593086,63.062904,41.439693,61.472466,40.618958,41.183266
std,2.9133663,3.3549426,1.4531235,1.6849151,1.777419,2.2884223,1.4297569,1.8343214,1.1045245
