,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,67.63512,44.58784,79.422134,71.164734,71.5444,55.89095,70.72334,49.113274,30.397457
std,1.3556179,1.8450011,1.5858991,2.8271384,1.7133324,2.0615842,1.4255024,1.7727004,1.9051381
