,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,57.194298,39.481354,62.683086,42.0374,61.030235,36.46324,57.65818,33.121727,44.932255
std,1.7435142,1.9772525,1.9902152,1.8918344,2.0175052,1.6716256,1.3679323,1.5420938,1.7647218
