,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,58.853233,42.281467,64.75,53.33039,57.611244,40.88024,55.63137,36.849712,30.333393
std,2.9199646,1.5486084,1.1178215,1.7414125,2.9160118,2.452045,2.3440156,0.9985882,0.8983711
