,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,68.7726,54.911213,70.760605,56.226646,66.4249,48.40212,66.44545,46.960003,37.40139
std,6.274047,6.5858383,2.88573,2.6630502,5.786632,6.842709,3.5016196,3.5041916,2.6036072
