,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,65.51654,49.79591,66.02885,54.1836,67.11955,50.793056,62.88086,44.05239,23.325361
std,1.7642442,1.8687576,1.8658797,2.4166136,1.5252507,1.7797427,1.3591281,2.274303,1.5203891
