,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,57.917225,40.13438,62.417187,46.887123,59.556664,39.90517,58.020374,33.291527,38.459404
std,1.9915553,2.2903068,2.5642276,3.0603368,2.3923647,2.829074,1.3646108,1.398352,0.7941336
