,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,51.502735,39.72181,58.802162,47.224804,52.000664,41.0835,53.059746,39.287567,25.394032
std,2.8006217,3.5608327,2.6552641,2.6677053,2.8470936,3.0898333,2.8005424,2.7997072,1.9661119
