,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,55.480736,39.73788,61.63639,45.515408,58.557484,41.044212,55.40334,34.9225,34.236977
std,2.012175,2.1164904,1.7299627,1.7571034,2.0969226,1.827199,1.4857138,1.9951195,1.3416783
