,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,62.18827,45.885887,70.80375,60.34771,62.473656,45.741432,64.59655,49.786488,32.74784
std,1.6669574,1.8558744,1.8059471,2.1307597,1.7038091,2.077601,2.6372716,3.0228267,0.7138986
