,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,54.988213,40.43865,60.736706,43.71556,58.316113,41.104683,57.77543,38.42606,27.965504
std,2.4419289,2.4517043,1.8443146,2.174724,2.2763693,2.468844,1.7845826,2.3784306,2.1123862
