,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,55.94856,39.92509,63.6757,47.05166,59.668385,40.996998,59.358788,41.76735,43.680862
std,1.9831649,1.7624465,1.532962,2.4415505,1.9828919,1.437122,1.1648815,1.6532155,2.0404649
