,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,58.034393,40.544636,64.578964,54.942383,55.12718,34.42975,59.864124,40.20694,35.230576
std,2.0911322,2.1764088,0.8630402,1.2104475,0.8184349,1.181915,1.0939987,1.1084281,2.2454748
