,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,57.031258,39.937637,62.280914,43.96569,61.23888,41.60794,59.227253,39.576477,44.30045
std,2.1848452,2.3524337,1.933331,1.5470617,1.899001,1.1060556,1.3237553,1.6557556,2.1480608
