,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,52.19505,38.428448,57.603996,44.85417,52.295708,35.708454,53.914227,39.549583,26.467783
std,2.7406673,3.374663,2.0112765,2.4866743,2.6994395,2.6575496,1.923058,1.5494832,2.0799432
