,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,53.702637,34.50349,55.42754,38.976406,55.165283,37.000237,55.727486,39.4885,39.510517
std,1.6106125,2.0397062,1.5745474,1.60705,2.3693933,2.9066012,2.00641,2.4864306,2.1584132
