,PER,PER_com,DATE,DATE_com,LOC,LOC_com,ORG,ORG_com,within
mean,53.028282,35.509426,59.404182,46.514942,53.17663,38.156166,56.10415,39.980553,31.05102
std,1.7282747,2.363098,0.6762805,1.1543844,2.2032602,2.1508303,1.978587,2.0676508,1.4875267
